parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, zcdkn2d ,263,zLE8_TOTALSCOREinv,,0.06,0.01652066,3860,3.8378097,1.30E-04,0.03,0.1,0.05,0.00003418,0,0.0002064,0,0,3.886056648
1, zclec4c ,305,zLE8_TOTALSCOREinv,,0.06,0.01640408,3870,3.8351667,1.30E-04,0.03,0.1,0.05,0.00003418,0,0.00020838,0,0,3.886056648
1, zccl2 ,180,zLE8_TOTALSCOREinv,,0.06,0.01628947,3848,3.8296137,1.30E-04,0.03,0.09,0.05,0.00003418,0,0.0002129,0,0,3.886056648
1, zserpina9 ,1214,zLE8_TOTALSCOREinv,,0.06,0.01640975,3845,3.8260838,1.30E-04,0.03,0.09,0.05,0.00003418,0,0.00021572,0,0,3.886056648
1, zcd164 ,206,zLE8_TOTALSCOREinv,,0.06,0.01648772,3871,3.8079984,1.40E-04,0.03,0.1,0.05,0.00003418,0,0.00023178,0,0,3.853871964
1, zklk8 ,797,zLE8_TOTALSCOREinv,,0.06,0.01633696,3723,3.8074786,1.40E-04,0.03,0.09,0.05,0.00003418,0,0.00023215,0,0,3.853871964
1, zserpina11 ,1212,zLE8_TOTALSCOREinv,,-0.06,0.0146354,3924,-3.8061971,1.40E-04,-0.08,-0.03,0.05,0.00003418,0,0.0002329,0,0,3.853871964
1, zmyo9b ,937,zLE8_TOTALSCOREinv,,0.06,0.01666621,3801,3.8050655,1.40E-04,0.03,0.1,0.05,0.00003418,0,0.00023382,0,0,3.853871964
1, zb4gat1 ,109,zLE8_TOTALSCOREinv,,-0.06,0.01623016,3871,-3.798748,1.50E-04,-0.09,-0.03,0.05,0.00003418,0,0.0002395,0,0,3.823908741
1, zlayn ,817,zLE8_TOTALSCOREinv,,-0.06,0.01573929,3846,-3.7923096,1.50E-04,-0.09,-0.03,0.05,0.00003418,0,0.00024552,0,0,3.823908741
1, zvstm2l ,1439,zLE8_TOTALSCOREinv,,0.06,0.01672565,3797,3.788747,1.50E-04,0.03,0.1,0.05,0.00003418,0,0.00024883,0,0,3.823908741
1, zspint2 ,1283,zLE8_TOTALSCOREinv,,0.06,0.01629801,3886,3.7834457,1.60E-04,0.03,0.09,0.05,0.00003418,0,0.0002538,0,0,3.795880017
1, zacan ,5,zLE8_TOTALSCOREinv,,-0.06,0.01559221,3835,-3.7782034,1.60E-04,-0.09,-0.03,0.05,0.00003418,0,0.00025895,0,0,3.795880017
1, zcasp3 ,166,zLE8_TOTALSCOREinv,,0.06,0.01642259,3924,3.7697923,1.70E-04,0.03,0.09,0.05,0.00003418,0,0.00026742,0,0,3.769551079
1, znppb ,978,zLE8_TOTALSCOREinv,,-0.06,0.01639822,3797,-3.7635418,1.70E-04,-0.09,-0.03,0.05,0.00003418,0,0.000274,0,0,3.769551079
1, zabhd14b ,2,zLE8_TOTALSCOREinv,,0.06,0.0165043,3822,3.7593888,1.70E-04,0.03,0.09,0.05,0.00003418,0,0.00027824,0,0,3.769551079
1, zbirc2 ,124,zLE8_TOTALSCOREinv,,0.06,0.01672987,3784,3.7575547,1.70E-04,0.03,0.1,0.05,0.00003418,0,0.00028001,0,0,3.769551079
1, zicam2 ,670,zLE8_TOTALSCOREinv,,-0.06,0.01644165,3924,-3.750859,1.80E-04,-0.09,-0.03,0.05,0.00003418,0,0.0002871,0,0,3.744727495
1, ztigar ,1353,zLE8_TOTALSCOREinv,,0.06,0.01672732,3777,3.7498306,1.80E-04,0.03,0.1,0.05,0.00003418,0,0.00028812,0,0,3.744727495
1, zclta ,318,zLE8_TOTALSCOREinv,,0.06,0.01666995,3797,3.7453183,1.80E-04,0.03,0.1,0.05,0.00003418,0,0.00029287,0,0,3.744727495
1, zcd58 ,235,zLE8_TOTALSCOREinv,,-0.06,0.01649027,3865,-3.7450768,1.80E-04,-0.09,-0.03,0.05,0.00003418,0,0.00029287,0,0,3.744727495
1, zmmp13 ,916,zLE8_TOTALSCOREinv,,-0.06,0.01668396,3782,-3.7248516,2.00E-04,-0.09,-0.03,0.05,0.00003418,0,0.00031703,0,0,3.698970004
1, znefl ,958,zLE8_TOTALSCOREinv,,-0.05,0.01469434,3776,-3.7219404,2.00E-04,-0.08,-0.03,0.05,0.00003418,0,0.00032036,0,0,3.698970004
1, zcd28 ,218,zLE8_TOTALSCOREinv,,0.06,0.01668983,3784,3.7156084,2.10E-04,0.03,0.09,0.05,0.00003418,0,0.00032809,0,0,3.677780705
1, ztacc3 ,1316,zLE8_TOTALSCOREinv,,0.06,0.01653276,3860,3.7136769,2.10E-04,0.03,0.09,0.05,0.00003418,0,0.00033014,0,0,3.677780705
1, zvcam1 ,1426,zLE8_TOTALSCOREinv,,-0.06,0.01637713,3891,-3.7094708,2.10E-04,-0.09,-0.03,0.05,0.00003418,0,0.00033525,0,0,3.677780705
1, ztcn2 ,1329,zLE8_TOTALSCOREinv,,0.06,0.01599208,3920,3.7077684,2.10E-04,0.03,0.09,0.05,0.00003418,0,0.0003371,0,0,3.677780705
1, zanxa4 ,72,zLE8_TOTALSCOREinv,,0.06,0.01657623,3865,3.7042946,2.10E-04,0.03,0.09,0.05,0.00003418,0,0.00034144,0,0,3.677780705
1, znbl1 ,944,zLE8_TOTALSCOREinv,,0.06,0.01628522,3888,3.6831541,2.30E-04,0.03,0.09,0.05,0.00003418,0,0.00037051,0,0,3.638272164
1, zcd70 ,240,zLE8_TOTALSCOREinv,,0.06,0.01585723,3870,3.6788742,2.40E-04,0.03,0.09,0.05,0.00003418,0,0.00037637,0,0,3.619788758
1, zror1 ,1172,zLE8_TOTALSCOREinv,,-0.06,0.01612241,3879,-3.6778354,2.40E-04,-0.09,-0.03,0.05,0.00003418,0,0.00037748,0,0,3.619788758
1, zdpp4 ,441,zLE8_TOTALSCOREinv,,0.06,0.0164226,3795,3.6651303,2.50E-04,0.03,0.09,0.05,0.00003418,0,0.00039635,0,0,3.602059991
1, zmsln ,928,zLE8_TOTALSCOREinv,,0.06,0.01622604,3856,3.6578777,2.60E-04,0.03,0.09,0.05,0.00003418,0,0.00040716,0,0,3.585026652
1, zdapp1 ,404,zLE8_TOTALSCOREinv,,0.06,0.01652444,3870,3.6525586,2.60E-04,0.03,0.09,0.05,0.00003418,0,0.00041519,0,0,3.585026652
1, zmmp10 ,914,zLE8_TOTALSCOREinv,,-0.06,0.01655215,3861,-3.6432397,2.70E-04,-0.09,-0.03,0.05,0.00003418,0,0.00043002,0,0,3.568636236
1, zlilrb5 ,841,zLE8_TOTALSCOREinv,,0.06,0.01646752,3924,3.6409125,2.80E-04,0.03,0.09,0.05,0.00003418,0,0.00043335,0,0,3.552841969
1, zangpt1 ,60,zLE8_TOTALSCOREinv,,0.06,0.01653691,3856,3.627305,2.90E-04,0.03,0.09,0.05,0.00003418,0,0.00045637,0,0,3.537602002
1, zcsf2ra ,367,zLE8_TOTALSCOREinv,,0.06,0.01649277,3851,3.6226575,3.00E-04,0.03,0.09,0.05,0.00003418,0,0.00046413,0,0,3.522878745
1, zblvrb ,126,zLE8_TOTALSCOREinv,,0.06,0.01628501,3871,3.6195394,3.00E-04,0.03,0.09,0.05,0.00003418,0,0.0004692,0,0,3.522878745
1, zpsg1 ,1112,zLE8_TOTALSCOREinv,,-0.06,0.01626379,3851,-3.6018049,3.20E-04,-0.09,-0.03,0.05,0.00003418,0,0.00050179,0,0,3.494850022
1, zceacam3 ,269,zLE8_TOTALSCOREinv,,0.06,0.01677092,3784,3.5974717,3.30E-04,0.03,0.09,0.05,0.00003418,0,0.00050975,0,0,3.48148606
1, zdgkz ,423,zLE8_TOTALSCOREinv,,0.06,0.01663207,3801,3.597005,3.30E-04,0.03,0.09,0.05,0.00003418,0,0.00051009,0,0,3.48148606
1, ztbc1d17 ,1321,zLE8_TOTALSCOREinv,,0.06,0.0166176,3782,3.5819918,3.50E-04,0.03,0.09,0.05,0.00003418,0,0.00053968,0,0,3.455931956
1, zpik3ip1 ,1052,zLE8_TOTALSCOREinv,,0.06,0.01559924,3871,3.5687764,3.60E-04,0.03,0.09,0.05,0.00003418,0,0.00056678,0,0,3.443697499
1, zklrb1 ,798,zLE8_TOTALSCOREinv,,0.06,0.01624406,3917,3.5600413,3.80E-04,0.03,0.09,0.05,0.00003418,0,0.0005852,0,0,3.420216403
1, zbgn ,121,zLE8_TOTALSCOREinv,,-0.06,0.01659063,3780,-3.5581902,3.80E-04,-0.09,-0.03,0.05,0.00003418,0,0.00058895,0,0,3.420216403
1, zcxcl12 ,392,zLE8_TOTALSCOREinv,,-0.06,0.01661995,3801,-3.5489388,3.90E-04,-0.09,-0.03,0.05,0.00003418,0,0.00060927,0,0,3.408935393
1, zprtg ,1110,zLE8_TOTALSCOREinv,,-0.06,0.01636748,3897,-3.5410046,4.00E-04,-0.09,-0.03,0.05,0.00003418,0,0.00062698,0,0,3.397940009
1, zcpb1 ,343,zLE8_TOTALSCOREinv,,0.06,0.01636738,3924,3.5360651,4.10E-04,0.03,0.09,0.05,0.00003418,0,0.00063805,0,0,3.387216143
1, zfgfbp1 ,539,zLE8_TOTALSCOREinv,,0.06,0.01635698,3888,3.5266626,4.30E-04,0.03,0.09,0.05,0.00003418,0,0.00066043,0,0,3.366531544
1, zvtcn1 ,1441,zLE8_TOTALSCOREinv,,-0.06,0.01666728,3784,-3.5186345,4.40E-04,-0.09,-0.03,0.05,0.00003418,0,0.00068017,0,0,3.356547324
1, ztbl1x ,1326,zLE8_TOTALSCOREinv,,0.06,0.01675717,3784,3.513298,4.50E-04,0.03,0.09,0.05,0.00003418,0,0.0006932,0,0,3.346787486
1, zvnn2 ,1433,zLE8_TOTALSCOREinv,,0.06,0.0164531,3860,3.4983224,4.70E-04,0.03,0.09,0.05,0.00003418,0,0.00073224,0,0,3.327902142
1, zmgmt ,905,zLE8_TOTALSCOREinv,,0.06,0.01654585,3870,3.495947,4.80E-04,0.03,0.09,0.05,0.00003418,0,0.00073797,0,0,3.318758763
1, zcst6 ,371,zLE8_TOTALSCOREinv,,-0.06,0.01610396,3774,-3.490979,4.90E-04,-0.09,-0.02,0.05,0.00003418,0,0.0007512,0,0,3.30980392
1, zcpe ,344,zLE8_TOTALSCOREinv,,-0.06,0.01648732,3868,-3.4792373,5.10E-04,-0.09,-0.03,0.05,0.00003418,0,0.00078375,0,0,3.292429824
1, zil6st ,744,zLE8_TOTALSCOREinv,,0.06,0.01625573,3879,3.4698008,5.30E-04,0.02,0.09,0.05,0.00003418,0,0.00081084,0,0,3.27572413
1, zacp6 ,9,zLE8_TOTALSCOREinv,,0.06,0.01640923,3895,3.4631227,5.40E-04,0.02,0.09,0.05,0.00003418,0,0.00083026,0,0,3.26760624
1, zvamp5 ,1422,zLE8_TOTALSCOREinv,,0.06,0.01667666,3797,3.4600981,5.50E-04,0.03,0.09,0.05,0.00003418,0,0.00083896,0,0,3.259637311
1, zsusd2 ,1315,zLE8_TOTALSCOREinv,,-0.06,0.0161525,3871,-3.4574096,5.50E-04,-0.09,-0.02,0.05,0.00003418,0,0.00084628,0,0,3.259637311
1, zfcrl2 ,526,zLE8_TOTALSCOREinv,,0.06,0.01637574,3901,3.4517684,5.60E-04,0.02,0.09,0.05,0.00003418,0,0.00086314,0,0,3.251811973
1, zsorcs2 ,1272,zLE8_TOTALSCOREinv,,0.06,0.01600301,3784,3.4449793,5.80E-04,0.02,0.09,0.05,0.00003418,0,0.00088441,0,0,3.236572006
1, zplin3 ,1066,zLE8_TOTALSCOREinv,,0.06,0.01644651,3879,3.4436708,5.80E-04,0.02,0.09,0.05,0.00003418,0,0.00088752,0,0,3.236572006
1, zspink5 ,1280,zLE8_TOTALSCOREinv,,-0.06,0.0162457,3871,-3.4296804,6.10E-04,-0.09,-0.02,0.05,0.00003418,0,0.00093346,0,0,3.214670165
1, zcct5 ,201,zLE8_TOTALSCOREinv,,0.06,0.01675058,3784,3.4262247,6.20E-04,0.02,0.09,0.05,0.00003418,0,0.00094462,0,0,3.207608311
1, zsmpd1 ,1264,zLE8_TOTALSCOREinv,,0.06,0.01628596,3896,3.4255592,6.20E-04,0.02,0.09,0.05,0.00003418,0,0.00094565,0,0,3.207608311
1, zscrn1 ,1201,zLE8_TOTALSCOREinv,,0.06,0.01651801,3870,3.4237358,6.20E-04,0.02,0.09,0.05,0.00003418,0,0.00095107,0,0,3.207608311
1, zatp6v1f ,103,zLE8_TOTALSCOREinv,,0.06,0.01668352,3777,3.4104089,6.60E-04,0.02,0.09,0.05,0.00003418,0,0.00099785,0,0,3.180456064
1, ztgfbr3 ,1343,zLE8_TOTALSCOREinv,,-0.06,0.01632941,3924,-3.409812,6.60E-04,-0.09,-0.02,0.05,0.00003418,0,0.0009986,0,0,3.180456064
1, zlgals7_lgals7b ,828,zLE8_TOTALSCOREinv,,0.05,0.01596883,3871,3.4086716,6.60E-04,0.02,0.09,0.05,0.00003418,0,0.00100187,0,0,3.180456064
1, zaprt ,82,zLE8_TOTALSCOREinv,,0.06,0.01645144,3849,3.4018956,6.80E-04,0.02,0.09,0.05,0.00003418,0,0.00102596,0,0,3.167491087
1, zca3 ,150,zLE8_TOTALSCOREinv,,0.05,0.01598399,3921,3.4011708,6.80E-04,0.02,0.09,0.05,0.00003418,0,0.00102742,0,0,3.167491087
1, ztnfrsf21 ,1379,zLE8_TOTALSCOREinv,,0.05,0.01618936,3915,3.3961384,6.90E-04,0.02,0.09,0.05,0.00003418,0,0.00104537,0,0,3.161150909
1, zakt3 ,47,zLE8_TOTALSCOREinv,,0.06,0.01678323,3770,3.3896864,7.10E-04,0.02,0.09,0.05,0.00003418,0,0.00106951,0,0,3.148741651
1, zgzmh ,633,zLE8_TOTALSCOREinv,,0.06,0.01624216,3797,3.3884642,7.10E-04,0.02,0.09,0.05,0.00003418,0,0.00107309,0,0,3.148741651
1, zambn ,52,zLE8_TOTALSCOREinv,,-0.06,0.01669954,3801,-3.3853733,7.20E-04,-0.09,-0.02,0.05,0.00003418,0,0.00108407,0,0,3.142667504
1, zrcor1 ,1153,zLE8_TOTALSCOREinv,,0.06,0.01669464,3797,3.3762129,7.40E-04,0.02,0.09,0.05,0.00003418,0,0.00111957,0,0,3.13076828
1, zhmox1 ,651,zLE8_TOTALSCOREinv,,0.05,0.01609118,3850,3.3412072,8.40E-04,0.02,0.09,0.05,0.00003418,0,0.00126879,0,0,3.075720714
1, zprdx1 ,1093,zLE8_TOTALSCOREinv,,-0.06,0.01671177,3770,-3.337437,8.50E-04,-0.09,-0.02,0.05,0.00003418,0,0.00128383,0,0,3.070581074
1, zcfc1 ,283,zLE8_TOTALSCOREinv,,0.06,0.01674837,3784,3.3373961,8.50E-04,0.02,0.09,0.05,0.00003418,0,0.00128383,0,0,3.070581074
1, zb4galt1 ,108,zLE8_TOTALSCOREinv,,0.05,0.01618083,3886,3.3364298,8.60E-04,0.02,0.09,0.05,0.00003418,0,0.00128665,0,0,3.065501549
1, znpm1 ,977,zLE8_TOTALSCOREinv,,0.1,0.03105763,1016,3.335055,8.80E-04,0.04,0.16,0.05,0.00003418,0,0.00132595,0,0,3.055517328
1, znid2 ,967,zLE8_TOTALSCOREinv,,0.05,0.01652453,3871,3.3185913,9.10E-04,0.02,0.09,0.05,0.00003418,0,0.0013687,0,0,3.040958608
1, zaoc3 ,75,zLE8_TOTALSCOREinv,,-0.05,0.01586939,3891,-3.3154757,9.20E-04,-0.08,-0.02,0.05,0.00003418,0,0.00138252,0,0,3.036212173
1, ztreml2 ,1402,zLE8_TOTALSCOREinv,,0.05,0.01642829,3871,3.3109854,9.40E-04,0.02,0.09,0.05,0.00003418,0,0.00140347,0,0,3.026872146
1, zmb ,885,zLE8_TOTALSCOREinv,,0.05,0.01432591,3924,3.3067825,9.50E-04,0.02,0.08,0.05,0.00003418,0,0.001423,0,0,3.022276395
1, zreg1a ,1154,zLE8_TOTALSCOREinv,,-0.05,0.01626571,3861,-3.3040954,9.60E-04,-0.09,-0.02,0.05,0.00003418,0,0.00143542,0,0,3.017728767
1, zcarhsp1 ,162,zLE8_TOTALSCOREinv,,0.05,0.01645468,3782,3.2944167,1.00E-03,0.02,0.09,0.05,0.00003418,0,0.00148439,0,0,3
1, zulbp2 ,1417,zLE8_TOTALSCOREinv,,0.05,0.01635049,3851,3.2892168,1.00E-03,0.02,0.09,0.05,0.00003418,0,0.00151023,0,0,3
1, zbmp6 ,128,zLE8_TOTALSCOREinv,,0.05,0.01669132,3793,3.2790648,1.10E-03,0.02,0.09,0.05,0.00003418,0,0.00156408,0,0,2.958607315
1, zcd33 ,225,zLE8_TOTALSCOREinv,,0.05,0.01651623,3888,3.2754037,1.10E-03,0.02,0.09,0.05,0.00003418,0,0.00158248,0,0,2.958607315
1, zmap3k5 ,875,zLE8_TOTALSCOREinv,,0.05,0.016681,3784,3.2695481,1.10E-03,0.02,0.09,0.05,0.00003418,0,0.00161425,0,0,2.958607315
1, zcd99 ,247,zLE8_TOTALSCOREinv,,0.05,0.01380798,3871,3.2660465,1.10E-03,0.02,0.07,0.05,0.00003418,0,0.00163231,0,0,2.958607315
1, zadgre5 ,27,zLE8_TOTALSCOREinv,,0.05,0.01610742,3910,3.2651903,1.10E-03,0.02,0.08,0.05,0.00003418,0,0.00163544,0,0,2.958607315
1, zcrim1 ,357,zLE8_TOTALSCOREinv,,-0.05,0.0162244,3886,-3.2578599,1.10E-03,-0.08,-0.02,0.05,0.00003418,0,0.00167654,0,0,2.958607315
1, zgp1ba ,611,zLE8_TOTALSCOREinv,,0.05,0.0165401,3870,3.2545,1.10E-03,0.02,0.09,0.05,0.00003418,0,0.00169479,0,0,2.958607315
1, zcox5b ,340,zLE8_TOTALSCOREinv,,0.05,0.01654031,3860,3.2489697,1.20E-03,0.02,0.09,0.05,0.00003418,0,0.00172629,0,0,2.920818754
1, zmmp1 ,913,zLE8_TOTALSCOREinv,,0.05,0.01664631,3770,3.2338555,1.20E-03,0.02,0.09,0.05,0.00003418,0,0.00181856,0,0,2.920818754
1, zil7 ,745,zLE8_TOTALSCOREinv,,0.05,0.01654653,3870,3.2254661,1.30E-03,0.02,0.09,0.05,0.00003418,0,0.00187025,0,0,2.886056648
1, ztnr ,1391,zLE8_TOTALSCOREinv,,-0.05,0.01617895,3851,-3.2199669,1.30E-03,-0.08,-0.02,0.05,0.00003418,0,0.00190456,0,0,2.886056648
1, zodam ,1003,zLE8_TOTALSCOREinv,,-0.05,0.01665693,3778,-3.2134573,1.30E-03,-0.09,-0.02,0.05,0.00003418,0,0.00194649,0,0,2.886056648
1, zgp6 ,613,zLE8_TOTALSCOREinv,,0.05,0.01652677,3867,3.2060456,1.40E-03,0.02,0.09,0.05,0.00003418,0,0.0019948,0,0,2.853871964
1, zbrk1 ,131,zLE8_TOTALSCOREinv,,0.05,0.01656901,3782,3.1937084,1.40E-03,0.02,0.09,0.05,0.00003418,0,0.00208009,0,0,2.853871964
1, zmcfd2 ,887,zLE8_TOTALSCOREinv,,0.05,0.01658877,3847,3.1897282,1.40E-03,0.02,0.09,0.05,0.00003418,0,0.00210646,0,0,2.853871964
1, zcst5 ,370,zLE8_TOTALSCOREinv,,-0.05,0.0161263,3799,-3.1781862,1.50E-03,-0.08,-0.02,0.05,0.00003418,0,0.00218994,0,0,2.823908741
1, zplxdc1 ,1069,zLE8_TOTALSCOREinv,,-0.05,0.01676505,3784,-3.1683001,1.50E-03,-0.09,-0.02,0.05,0.00003418,0,0.0022634,0,0,2.823908741
1, zakr1b1 ,44,zLE8_TOTALSCOREinv,,0.05,0.01673674,3784,3.1574277,1.60E-03,0.02,0.09,0.05,0.00003418,0,0.00234694,0,0,2.795880017
1, zstk4 ,1304,zLE8_TOTALSCOREinv,,0.05,0.016513,3879,3.1469629,1.70E-03,0.02,0.08,0.05,0.00003418,0,0.00242946,0,0,2.769551079
1, zthbs2 ,1346,zLE8_TOTALSCOREinv,,0.05,0.01616064,3871,3.1368754,1.70E-03,0.02,0.08,0.05,0.00003418,0,0.00251193,0,0,2.769551079
1, zigfbp7 ,690,zLE8_TOTALSCOREinv,,0.05,0.01571434,3924,3.1261134,1.80E-03,0.02,0.08,0.05,0.00003418,0,0.0026026,0,0,2.744727495
1, zprl ,1103,zLE8_TOTALSCOREinv,,-0.05,0.01582384,3915,-3.118172,1.80E-03,-0.08,-0.02,0.05,0.00003418,0,0.00267096,0,0,2.744727495
1, zchmp1a ,292,zLE8_TOTALSCOREinv,,0.05,0.01658654,3851,3.1074921,1.90E-03,0.02,0.08,0.05,0.00003418,0,0.0027667,0,0,2.721246399
1, zmzt1 ,940,zLE8_TOTALSCOREinv,,0.05,0.0167605,3784,3.1068106,1.90E-03,0.02,0.08,0.05,0.00003418,0,0.00277067,0,0,2.721246399
1, zstxbp3 ,1309,zLE8_TOTALSCOREinv,,0.05,0.01676632,3784,3.0995716,2.00E-03,0.02,0.08,0.05,0.00003418,0,0.00283628,0,0,2.698970004
1, zpecam1 ,1043,zLE8_TOTALSCOREinv,,0.05,0.01648955,3871,3.0868263,2.00E-03,0.02,0.08,0.05,0.00003418,0,0.00295702,0,0,2.698970004
1, ztpmt ,1395,zLE8_TOTALSCOREinv,,0.05,0.01675918,3784,3.0857981,2.00E-03,0.02,0.08,0.05,0.00003418,0,0.00296477,0,0,2.698970004
1, zkrt5 ,803,zLE8_TOTALSCOREinv,,0.05,0.01580694,3782,3.0816196,2.10E-03,0.02,0.08,0.05,0.00003418,0,0.00300363,0,0,2.677780705
1, zdcbld2 ,408,zLE8_TOTALSCOREinv,,-0.05,0.01603639,3888,-3.0805796,2.10E-03,-0.08,-0.02,0.05,0.00003418,0,0.00301055,0,0,2.677780705
1, zndufs6 ,955,zLE8_TOTALSCOREinv,,0.05,0.01667802,3784,3.0792568,2.10E-03,0.02,0.08,0.05,0.00003418,0,0.0030215,0,0,2.677780705
1, zhagh ,634,zLE8_TOTALSCOREinv,,0.05,0.01609731,3892,3.0774119,2.10E-03,0.02,0.08,0.05,0.00003418,0,0.00303662,0,0,2.677780705
1, zccs ,200,zLE8_TOTALSCOREinv,,0.05,0.0163572,3851,3.0751991,2.10E-03,0.02,0.08,0.05,0.00003418,0,0.00305639,0,0,2.677780705
1, zdctpp1 ,413,zLE8_TOTALSCOREinv,,0.05,0.01607847,3879,3.0734727,2.10E-03,0.02,0.08,0.05,0.00003418,0,0.0030709,0,0,2.677780705
1, zadam22 ,17,zLE8_TOTALSCOREinv,,0.05,0.01650604,3851,3.05664,2.30E-03,0.02,0.08,0.05,0.00003418,0,0.00324521,0,0,2.638272164
1, zacox1 ,7,zLE8_TOTALSCOREinv,,0.05,0.01650849,3879,3.0494497,2.30E-03,0.02,0.08,0.05,0.00003418,0,0.00332029,0,0,2.638272164
1, zlifr ,835,zLE8_TOTALSCOREinv,,-0.05,0.01643351,3870,-3.0360476,2.40E-03,-0.08,-0.02,0.05,0.00003418,0,0.00346776,0,0,2.619788758
1, zseptin9 ,1211,zLE8_TOTALSCOREinv,,0.05,0.01654259,3860,3.0347055,2.40E-03,0.02,0.08,0.05,0.00003418,0,0.00347983,0,0,2.619788758
1, zppme1 ,1085,zLE8_TOTALSCOREinv,,0.05,0.01640777,3860,3.0056634,2.70E-03,0.02,0.08,0.05,0.00003418,0,0.00382542,0,0,2.568636236
1, zrangap1 ,1145,zLE8_TOTALSCOREinv,,-0.05,0.0167625,3784,-2.9967449,2.70E-03,-0.08,-0.02,0.05,0.00003418,0,0.00393549,0,0,2.568636236
1, ztgm2 ,1344,zLE8_TOTALSCOREinv,,0.05,0.01636773,3874,2.9844699,2.90E-03,0.02,0.08,0.05,0.00003418,0,0.00409189,0,0,2.537602002
1, zcga ,284,zLE8_TOTALSCOREinv,,0.04,0.01184078,3871,2.9646025,3.00E-03,0.01,0.06,0.05,0.00003418,0,0.00436073,0,0,2.522878745
1, zclec11a ,300,zLE8_TOTALSCOREinv,,0.05,0.01642783,3866,2.9605148,3.10E-03,0.02,0.08,0.05,0.00003418,0,0.00441461,0,0,2.508638306
1, zcntnap2 ,329,zLE8_TOTALSCOREinv,,-0.05,0.01610309,3870,-2.9558993,3.10E-03,-0.08,-0.02,0.05,0.00003418,0,0.0044761,0,0,2.508638306
1, zfes ,532,zLE8_TOTALSCOREinv,,0.05,0.01672907,3784,2.955678,3.10E-03,0.02,0.08,0.05,0.00003418,0,0.0044761,0,0,2.508638306
1, zicam4 ,672,zLE8_TOTALSCOREinv,,-0.05,0.01653083,3870,-2.9525059,3.20E-03,-0.08,-0.02,0.05,0.00003418,0,0.00451723,0,0,2.494850022
1, zclpp ,313,zLE8_TOTALSCOREinv,,0.05,0.01651916,3846,2.9511754,3.20E-03,0.02,0.08,0.05,0.00003418,0,0.00453244,0,0,2.494850022
1, zsrc ,1289,zLE8_TOTALSCOREinv,,0.05,0.01653075,3881,2.9369842,3.30E-03,0.02,0.08,0.05,0.00003418,0,0.00473975,0,0,2.48148606
1, zfgf19 ,534,zLE8_TOTALSCOREinv,,-0.05,0.01645209,3886,-2.9200418,3.50E-03,-0.08,-0.02,0.05,0.00003418,0,0.00499973,0,0,2.455931956
1, zcd40lg ,230,zLE8_TOTALSCOREinv,,0.05,0.01646667,3917,2.9160619,3.60E-03,0.02,0.08,0.05,0.00003418,0,0.00505867,0,0,2.443697499
1, zptprm ,1129,zLE8_TOTALSCOREinv,,0.05,0.01635833,3867,2.9061128,3.70E-03,0.02,0.08,0.05,0.00003418,0,0.0052173,0,0,2.431798276
1, zbmp4 ,127,zLE8_TOTALSCOREinv,,-0.05,0.01646287,3848,-2.9019233,3.70E-03,-0.08,-0.02,0.05,0.00003418,0,0.00528245,0,0,2.431798276
1, ztppp3 ,1397,zLE8_TOTALSCOREinv,,0.05,0.01675638,3782,2.8730822,4.10E-03,0.02,0.08,0.05,0.00003418,0,0.00578342,0,0,2.387216143
1, zeno2 ,476,zLE8_TOTALSCOREinv,,0.05,0.01641077,3915,2.8669994,4.20E-03,0.01,0.08,0.05,0.00003418,0,0.00588871,0,0,2.37675071
1, zccl11 ,172,zLE8_TOTALSCOREinv,,0.04,0.01569216,3917,2.8661674,4.20E-03,0.01,0.08,0.05,0.00003418,0,0.00589846,0,0,2.37675071
1, zitgb5 ,769,zLE8_TOTALSCOREinv,,-0.05,0.01626095,3888,-2.8454313,4.50E-03,-0.08,-0.01,0.05,0.00003418,0,0.00628983,0,0,2.346787486
1, zmdk ,889,zLE8_TOTALSCOREinv,,0.05,0.01654305,3851,2.8361635,4.60E-03,0.01,0.08,0.05,0.00003418,0,0.00646897,0,0,2.337242168
1, znell1 ,959,zLE8_TOTALSCOREinv,,-0.05,0.01653613,3888,-2.8346433,4.60E-03,-0.08,-0.01,0.05,0.00003418,0,0.00649319,0,0,2.337242168
1, zndrg1 ,954,zLE8_TOTALSCOREinv,,0.05,0.01676338,3782,2.8336455,4.60E-03,0.01,0.08,0.05,0.00003418,0,0.00650813,0,0,2.337242168
1, zacta2 ,10,zLE8_TOTALSCOREinv,,0.04,0.01548528,3797,2.8332122,4.60E-03,0.01,0.07,0.05,0.00003418,0,0.00651054,0,0,2.337242168
1, zgstp1 ,627,zLE8_TOTALSCOREinv,,-0.05,0.01680706,3764,-2.8307051,4.70E-03,-0.08,-0.01,0.05,0.00003418,0,0.00655568,0,0,2.327902142
1, zcpvl ,347,zLE8_TOTALSCOREinv,,0.05,0.01648779,3891,2.8286488,4.70E-03,0.01,0.08,0.05,0.00003418,0,0.0065904,0,0,2.327902142
1, zccl25 ,186,zLE8_TOTALSCOREinv,,0.04,0.01598649,3917,2.7838613,5.40E-03,0.01,0.08,0.05,0.00003418,0,0.00756356,0,0,2.26760624
